Time Stamp (ms), Accel Low X, Accel Low Y, Accel Low Z, Accel Med X, Accel Med Y, Accel Med Z, Accel High Z, Temp (deg C), Pres (Pa), Geiger (counts), Humidity, Gyro X, Gyro Y, Gyro Z
254143,4,102,343,272,292,341,527,34,1708,0,513,-92,86,28001
254174,4,102,343,272,292,341,527,34,1708,0,515,-84,90,28001
254204,4,102,343,272,291,341,528,34,1708,1,514,-78,89,28002
254235,4,102,343,272,292,341,527,34,1708,0,513,-74,81,28002
254266,4,102,342,272,292,341,528,34,1708,0,515,-83,76,28003
254300,4,102,342,272,292,341,527,34,1708,1,514,-90,77,28000
254330,4,102,343,272,291,341,528,34,1708,0,515,-92,87,27999
254360,4,102,343,272,292,341,527,34,1708,0,512,-86,90,28002
254391,4,102,343,272,292,341,527,34,1708,0,512,-78,86,28001
254422,4,102,343,272,292,341,528,34,1708,0,515,-75,81,28003
254452,4,102,343,272,292,341,529,34,1708,0,515,-82,74,28002
254483,4,102,342,272,292,341,529,34,1708,0,515,-92,77,28002
254516,4,102,343,272,292,341,528,34,1708,1,512,-93,85,27999
254546,4,102,343,272,292,341,528,34,1708,0,512,-86,90,28000
254577,4,102,343,272,292,341,529,34,1708,2,515,-77,88,28001
254608,4,102,343,272,292,341,528,34,1708,1,512,-76,80,28000
254638,4,102,342,272,292,341,528,34,1708,1,515,-82,74,28000
254668,4,102,343,272,292,341,528,34,1708,0,512,-89,75,27999
254699,4,102,343,272,291,341,528,34,1708,0,515,-92,84,27999
254732,4,102,343,272,292,341,529,34,1708,0,512,-84,90,27999
254763,4,102,343,272,292,341,527,34,1708,0,515,-76,86,28001
254793,4,102,343,272,291,342,528,34,1708,0,515,-76,78,27998
254824,4,102,343,272,292,341,528,34,1708,0,515,-82,76,28000
254856,4,102,342,272,291,341,528,34,1708,1,513,-90,78,28001
254886,4,102,343,272,292,341,528,34,1708,0,513,-92,87,28000
254917,4,102,343,272,292,341,528,34,1708,0,515,-82,90,28000
254950,4,102,343,272,292,341,529,34,1708,1,511,-77,86,27999
254981,4,102,343,272,292,341,528,34,1708,1,515,-75,78,28000
255011,4,102,342,272,291,341,529,34,1708,0,512,-81,74,27999
255042,4,102,342,272,292,341,528,34,1708,1,515,-88,79,28000
255073,4,102,343,272,292,341,528,34,1708,1,513,-90,87,27999
255104,4,102,343,272,292,341,528,34,1708,0,513,-84,89,28001
255136,4,102,343,272,292,341,527,34,1708,0,513,-78,86,28002
255167,4,102,343,272,292,341,528,34,1708,0,513,-77,80,28001
255198,4,102,342,272,292,341,528,34,1708,0,515,-83,76,28001
255228,4,102,342,272,292,341,529,34,1708,0,512,-89,79,27999
255259,4,102,342,272,292,341,528,34,1708,1,515,-89,87,28001
255290,4,102,343,272,292,341,527,34,1708,0,512,-83,90,28001
255320,4,102,343,272,291,341,528,34,1708,0,513,-79,86,28001
255353,4,102,343,272,292,341,529,34,1708,1,512,-76,76,28002
255384,4,102,343,272,292,341,528,34,1708,0,512,-83,76,28001
255415,4,102,342,272,292,341,528,34,1708,0,515,-91,80,28001
255446,4,102,342,272,292,341,529,34,1708,0,513,-90,85,27997
255476,4,102,343,272,292,341,529,34,1708,0,512,-84,91,28001
255507,4,102,343,272,292,341,528,34,1708,0,513,-78,87,28001
255537,4,102,343,272,292,341,528,34,1708,0,512,-77,80,28002
255570,4,102,343,272,292,341,527,34,1708,0,515,-84,75,28001
255601,4,102,342,272,292,341,529,34,1708,0,512,-90,79,28000
255632,4,102,343,272,292,341,528,34,1708,0,513,-89,87,27999
255663,4,102,343,272,292,341,528,34,1708,0,513,-83,90,27999
255692,4,102,343,272,292,341,529,34,1708,0,512,-78,85,28000
255723,4,102,343,272,292,341,529,34,1708,0,512,-77,78,27998
255756,4,102,343,272,291,341,527,34,1708,0,514,-82,75,28000
255790,4,102,342,272,292,341,528,34,1708,2,513,-88,79,28001
255820,4,102,343,272,292,341,527,34,1708,0,513,-88,88,28001
255850,4,102,343,272,292,341,528,34,1708,0,515,-82,89,28001
255881,4,102,343,272,292,341,528,34,1708,0,513,-77,86,27998
255911,4,102,343,272,291,341,528,34,1708,0,513,-77,77,27999
255942,4,102,342,272,292,341,527,34,1708,0,509,-82,75,27999
255973,4,102,343,272,292,341,528,34,1708,1,512,-89,79,27997
256007,4,102,343,272,292,341,528,34,1708,0,517,-88,87,28000
256037,4,102,343,272,292,341,528,34,1708,0,542,-82,90,27998
256067,4,102,343,272,291,341,528,34,1708,0,512,-78,85,27997
256098,4,102,343,272,292,341,528,34,1708,0,511,-77,79,27999
256129,4,102,343,272,292,341,527,34,1708,0,515,-84,76,28002
256159,4,102,342,272,292,341,527,34,1708,1,514,-89,81,28000
256190,4,102,343,272,292,341,528,34,1708,0,514,-89,87,27999
256224,4,102,343,272,292,341,528,34,1708,1,513,-82,89,28000
256253,4,102,343,272,292,341,528,34,1708,0,514,-78,87,28000
256284,4,102,343,272,292,341,528,34,1708,0,513,-78,79,28001
256315,4,102,343,272,292,341,529,34,1708,1,511,-85,77,28000
256345,4,102,343,272,292,341,529,34,1708,0,513,-88,80,27999
256375,4,102,343,272,292,341,528,34,1708,0,516,-88,87,28000
256409,4,102,343,272,292,341,528,34,1708,0,513,-82,89,27998
256440,4,102,343,272,292,341,528,34,1708,0,513,-78,87,28001
256470,4,102,342,272,292,341,529,34,1708,0,514,-78,80,27999
256500,4,102,343,272,292,341,528,34,1708,0,514,-83,77,28000
256531,4,102,343,272,292,341,529,34,1708,1,514,-89,80,28001
256561,4,102,343,272,292,341,527,34,1708,0,514,-89,87,28000
256591,4,102,343,272,292,341,528,34,1708,0,493,-84,87,27999
256625,4,102,343,272,292,341,529,34,1708,0,511,-79,84,28000
256657,4,102,343,272,291,341,529,34,1708,0,514,-81,76,28000
256688,4,102,343,272,292,341,529,34,1708,0,512,-85,76,28003
256718,4,102,343,272,292,341,528,34,1708,0,512,-89,79,28000
256749,4,102,343,272,291,341,528,34,1708,0,511,-89,86,27999
256780,4,102,343,272,292,341,528,34,1708,0,514,-84,87,28000
256811,4,102,343,272,292,341,527,34,1708,0,512,-79,83,28000
256844,4,102,342,272,292,341,527,34,1708,0,514,-80,79,28001
256875,4,102,343,272,292,341,529,34,1708,0,513,-84,77,27999
256905,4,102,343,272,292,341,529,34,1708,2,511,-89,80,28000
256935,4,102,343,272,292,341,528,34,1708,0,514,-88,86,28001
256966,4,102,343,272,292,341,528,34,1708,0,513,-82,87,28002
256997,4,102,342,272,292,341,528,34,1708,0,511,-78,86,28000
257028,4,102,343,272,292,341,528,34,1708,1,511,-79,79,27997
257061,4,102,342,272,291,341,527,34,1708,0,511,-84,78,28000
257091,4,102,343,272,292,341,529,34,1708,0,511,-88,80,28001
257122,4,102,343,272,292,341,529,34,1708,0,511,-87,87,27999
257153,4,102,343,272,292,341,528,34,1708,0,512,-83,88,28000
257183,4,102,343,272,292,342,528,34,1708,0,512,-78,85,27998
257214,4,102,343,272,292,341,528,34,1708,0,514,-81,79,27999
257245,4,102,343,272,292,341,528,34,1708,0,512,-85,78,28000
257278,4,102,343,272,292,341,528,34,1708,1,511,-89,83,28002
257308,4,102,343,272,292,341,529,34,1708,0,514,-87,86,28002
257339,4,102,343,272,292,341,529,34,1708,1,512,-83,88,27999
257370,4,102,343,272,292,341,527,34,1708,0,514,-79,84,28001
257400,4,102,343,272,292,341,528,34,1708,0,512,-81,81,28001
257431,4,102,342,272,292,341,528,34,1708,0,511,-84,80,28000
257462,4,102,342,272,292,341,527,34,1708,0,514,-85,82,27998
257495,4,102,343,272,292,341,528,34,1708,0,514,-87,86,28000
257525,4,102,343,272,292,341,527,34,1708,0,511,-83,85,27999
257558,4,102,343,272,292,341,529,34,1708,0,512,-80,83,28000
257589,4,102,343,272,292,341,528,34,1708,0,510,-81,79,27999
257619,4,102,343,272,292,341,529,34,1708,1,512,-85,78,28000
257650,4,102,343,272,292,341,528,34,1708,0,511,-87,80,27999
257684,4,102,343,272,292,341,527,34,1708,0,514,-86,86,28000
257715,4,102,343,272,292,341,528,34,1708,0,511,-85,86,28001
257745,4,102,343,272,292,341,527,34,1708,0,514,-78,85,28000
257775,4,102,343,272,292,341,528,34,1708,0,511,-81,78,27999
257806,4,102,343,272,292,341,529,34,1708,0,514,-84,80,27998
257837,4,102,343,272,292,341,528,34,1708,0,512,-87,82,27999
257867,4,102,343,272,292,341,527,34,1708,0,512,-88,84,27998
257906,4,102,343,272,291,341,529,34,1708,0,511,-81,86,27997
258103,4,102,343,272,291,341,528,34,1708,2,512,-82,86,27999
258135,4,102,343,272,292,341,529,34,1708,0,510,-80,82,28000
258165,4,102,343,272,292,341,528,34,1708,0,512,-83,77,27999
258195,4,102,342,272,291,341,528,34,1708,1,510,-86,80,28001
258226,4,102,343,272,292,341,528,34,1708,0,512,-88,84,27999
258256,4,102,343,272,292,341,529,34,1708,0,512,-86,85,27998
258289,4,102,343,272,292,341,528,34,1708,0,513,-81,84,28000
258320,4,102,343,272,292,341,528,34,1708,0,513,-80,82,27997
258351,4,102,342,272,292,341,528,34,1708,2,513,-83,78,27999
258381,4,102,343,272,292,341,528,34,1708,1,511,-87,79,27999
258412,4,102,342,272,292,341,527,34,1708,0,512,-86,84,27999
258443,4,102,343,272,292,341,528,34,1708,0,512,-85,85,27999
258473,4,102,343,272,291,341,528,34,1708,0,510,-82,85,27998
258506,4,102,343,272,292,341,528,34,1708,0,510,-80,82,27998
258537,4,102,343,272,292,341,528,34,1708,0,510,-82,79,27998
258568,4,102,343,272,292,341,528,34,1708,1,511,-86,79,27999
258598,4,102,343,272,292,341,527,34,1708,1,513,-87,84,27999
258629,4,102,343,272,292,341,527,34,1708,0,513,-85,84,27998
258660,4,102,343,272,292,341,530,34,1708,0,510,-81,85,27999
258691,4,102,343,272,292,341,529,34,1708,1,511,-81,83,27997
258724,4,102,343,272,292,341,528,34,1708,0,513,-83,79,27999
258755,4,102,343,272,292,341,528,34,1708,0,511,-86,80,27998
258786,4,102,343,272,292,341,528,34,1708,1,510,-86,83,27998
258817,4,102,343,272,292,341,529,34,1708,0,511,-85,87,27998
258847,4,102,343,272,291,341,528,34,1708,0,512,-83,87,27998
258878,4,102,343,272,292,341,527,34,1708,0,513,-81,83,27998
258912,4,102,343,272,292,341,529,34,1708,0,510,-82,80,27996
258942,4,102,343,272,292,341,530,34,1708,0,513,-85,80,27999
258972,4,102,343,272,292,341,528,34,1708,0,510,-86,81,27999
259003,4,102,343,272,292,341,529,34,1708,1,510,-86,85,27996
259036,4,102,342,272,291,341,528,34,1708,0,511,-83,84,27999
259066,4,102,343,272,292,341,527,34,1708,1,513,-81,83,27999
259097,4,102,343,272,292,341,529,34,1708,0,511,-81,80,27996
259131,4,102,342,272,292,341,528,34,1708,0,513,-87,79,27997
259162,4,102,343,272,292,341,529,34,1708,0,513,-86,84,28000
259191,4,102,343,272,292,341,528,34,1708,0,510,-86,86,28000
259222,4,102,343,272,292,341,528,34,1708,0,511,-83,86,27997
259253,4,102,343,272,292,341,528,34,1708,0,511,-81,83,27999
259283,4,102,343,272,292,341,528,34,1708,0,510,-81,79,27998
259314,4,102,342,272,292,341,528,34,1708,0,511,-84,81,27997
259348,4,102,343,272,292,341,527,34,1708,0,510,-89,81,27998
259379,4,102,343,272,292,341,529,34,1709,0,512,-85,85,27999
259408,4,102,343,272,292,341,528,34,1708,1,511,-82,85,27997
259439,4,102,343,272,292,341,528,34,1708,0,511,-80,84,27998
259470,4,102,343,272,292,341,527,34,1708,1,513,-80,81,27999
259501,4,102,343,272,292,341,527,34,1708,1,513,-84,79,27999
259531,4,102,343,272,292,341,527,34,1708,2,513,-86,81,27997
259565,4,102,343,272,292,341,527,34,1708,0,511,-86,84,27999
259596,4,102,343,272,292,341,528,34,1708,0,511,-83,87,27996
259627,4,102,343,272,292,341,528,34,1708,0,511,-80,86,27997
259657,4,102,343,272,292,341,529,34,1708,0,512,-80,81,27998
259687,4,102,343,272,292,341,529,34,1708,1,509,-85,79,27999
259718,4,102,343,272,292,341,527,34,1708,0,509,-87,81,27999
259748,4,102,343,272,292,341,529,34,1708,0,511,-86,85,27998
259782,4,102,343,272,292,341,528,34,1708,0,509,-84,85,27998
259813,4,102,343,272,292,341,528,34,1708,0,510,-81,83,27997
259843,4,102,343,272,292,341,528,34,1709,0,509,-80,80,28000
259873,4,102,343,272,292,341,528,34,1708,1,509,-84,79,27999
259904,4,102,343,272,292,341,528,34,1708,1,512,-88,81,27997
259938,4,102,342,272,292,341,528,34,1708,0,512,-87,83,27996
259969,4,102,343,272,292,341,529,34,1709,0,512,-84,88,27999
260009,4,102,343,272,292,341,527,34,1709,0,511,-80,83,28000
260040,4,102,343,272,292,341,528,34,1708,0,509,-81,79,27999
260071,4,102,343,272,292,341,527,34,1708,0,510,-85,78,27996
260102,4,102,343,272,292,341,527,34,1709,0,512,-86,82,27998
260131,4,102,343,272,292,341,529,34,1708,0,511,-87,85,28001
260162,4,102,343,272,292,341,528,34,1709,1,512,-83,87,27997
260196,4,102,343,272,292,341,528,34,1708,0,511,-79,84,27998
260227,4,102,342,272,292,341,528,34,1709,0,512,-80,79,27997
260256,4,102,343,272,292,341,529,34,1708,0,509,-86,77,27997
260287,4,102,343,272,292,341,529,34,1709,0,512,-88,80,27998
260318,4,102,343,272,292,341,527,34,1709,0,509,-87,87,27998
260348,4,102,343,272,292,341,528,34,1708,0,509,-83,88,27997
260379,4,102,343,272,292,341,528,34,1708,0,510,-80,83,28000
260413,4,103,343,272,292,341,528,34,1709,1,510,-78,78,27999
260444,4,102,343,272,292,341,528,34,1709,0,512,-83,78,27995
260473,4,102,343,272,292,341,528,34,1708,0,508,-89,83,27996
260504,4,102,343,272,292,341,529,34,1708,1,511,-87,88,27998
260535,4,102,343,272,292,341,527,34,1708,0,512,-81,88,27999
260566,4,102,343,272,292,341,528,34,1709,0,512,-78,83,27999
260596,4,102,343,272,292,341,529,34,1708,0,509,-81,77,27998
260630,4,102,343,272,292,341,529,34,1709,1,509,-86,77,27998
260661,4,102,343,272,292,341,529,34,1709,0,510,-90,82,27997
260690,4,102,342,272,292,341,527,34,1709,0,512,-88,87,27996
260721,4,102,343,272,291,341,527,34,1709,0,510,-83,87,27995
260752,4,102,343,272,292,341,528,34,1709,0,512,-78,86,28000
260783,4,102,343,272,292,341,528,34,1709,0,512,-78,78,27996
260815,4,102,342,272,292,341,528,34,1709,0,512,-85,76,27997
260849,4,102,343,272,292,341,529,34,1709,0,512,-88,79,27996
260879,4,102,343,272,292,341,528,34,1709,0,510,-88,86,27998
260910,4,102,343,272,292,341,527,34,1709,0,509,-81,88,27997
260940,4,102,343,272,292,341,527,34,1709,0,512,-77,82,27998
260971,4,102,343,272,292,341,529,34,1708,0,509,-80,79,27998
261002,4,102,342,272,292,341,527,34,1709,0,510,-85,76,27998
261032,4,102,343,272,292,341,527,34,1709,0,516,-91,81,27995
261066,4,102,343,272,291,341,528,34,1709,0,509,-89,89,27997
261096,4,102,343,272,292,341,528,34,1709,0,510,-81,87,27997
261127,4,102,343,272,292,341,528,34,1709,1,509,-77,82,27998
261157,4,102,343,272,292,341,528,34,1709,0,511,-78,77,27996
261188,4,102,343,272,292,341,527,34,1709,0,512,-85,76,27995
261219,4,102,343,272,291,341,529,34,1709,0,510,-90,79,27995
261250,4,102,343,272,292,341,527,34,1709,0,511,-90,87,27997
261283,4,102,343,272,292,341,528,34,1709,0,509,-81,89,27996
261313,4,102,343,272,292,341,529,34,1709,0,511,-78,84,27998
261344,4,102,343,272,292,341,527,34,1709,0,510,-78,77,27998
261374,4,102,343,272,292,341,528,34,1709,0,511,-85,74,27998
261405,4,102,343,272,292,341,529,34,1709,0,510,-91,81,27996
261436,4,102,343,272,292,341,528,34,1709,1,509,-86,90,27999
261470,4,102,343,272,292,341,528,34,1709,0,510,-80,89,27997
261499,4,102,343,272,292,341,527,34,1709,0,511,-76,85,27997
261530,4,102,343,272,292,341,529,34,1709,0,510,-78,76,27997
261561,4,102,342,272,292,341,528,34,1709,0,506,-85,73,27997
261592,4,102,342,272,292,341,528,34,1709,0,509,-92,81,27997
261621,4,102,342,272,292,341,528,34,1709,1,511,-89,90,27997
261652,4,102,343,272,291,341,529,34,1709,0,508,-81,92,27997
261686,4,102,343,272,292,341,527,34,1709,1,511,-76,84,27996
261718,4,102,343,272,292,341,527,34,1709,0,508,-79,76,27997
261748,4,102,342,272,292,341,528,34,1709,0,508,-88,76,27998
261779,4,102,343,272,292,341,528,34,1709,0,510,-94,82,27995
261810,4,102,343,272,292,341,529,34,1709,0,511,-90,89,27999
261839,4,102,344,272,292,341,529,34,1709,1,511,-82,92,27997
261870,4,102,343,272,292,341,527,34,1709,0,508,-76,85,27998
261904,4,102,343,272,292,341,528,34,1709,0,510,-78,75,27996
261935,4,102,342,272,292,341,528,34,1709,1,510,-88,73,27996
261965,4,102,342,272,292,341,528,34,1709,1,508,-92,81,27999
261996,4,102,343,272,292,341,528,34,1709,2,511,-90,90,27997
262026,4,102,343,272,292,341,527,34,1709,0,510,-81,93,27997
262056,4,102,343,272,292,341,528,34,1709,0,510,-75,84,27999
262087,4,102,343,272,291,341,529,34,1709,0,509,-78,73,27996
262121,4,102,343,272,292,341,528,34,1709,0,508,-88,73,27998
262152,4,102,342,272,291,341,527,34,1709,0,509,-96,83,27996
262182,4,102,342,272,291,341,529,34,1709,1,511,-90,90,27995
262213,4,102,343,272,292,341,527,34,1709,0,508,-81,90,27998
262244,4,102,343,272,292,341,529,34,1709,1,509,-73,82,27999
262274,4,102,343,272,292,341,528,34,1709,0,511,-76,74,27996
262304,4,102,343,272,291,341,528,34,1709,0,508,-89,73,27996
262338,4,102,343,272,292,341,528,34,1709,0,511,-95,81,27996
262369,4,102,343,272,292,341,528,34,1709,0,508,-89,93,27998
262400,4,102,343,272,292,341,528,34,1709,0,511,-77,94,27996
262430,4,102,343,272,292,341,527,34,1709,0,511,-71,84,27997
262461,4,102,343,272,292,341,527,34,1709,0,508,-78,74,27997
262491,4,102,342,272,292,341,528,34,1709,0,511,-88,71,27996
262521,4,102,342,272,291,341,529,34,1709,1,508,-95,81,27996
262555,4,102,343,272,292,341,528,34,1709,0,511,-88,94,27994
262586,4,102,343,272,292,341,528,34,1709,0,522,-77,93,27996
262618,4,103,343,272,292,341,528,34,1709,0,511,-73,83,27997
262648,4,102,343,272,292,341,529,34,1709,1,508,-76,73,27998
262679,4,102,342,272,292,341,529,34,1709,0,508,-88,72,27995
262710,4,102,342,272,292,341,528,34,1709,1,511,-95,84,27994
262744,4,102,343,272,291,341,528,34,1709,0,511,-88,91,27996
262774,4,102,343,272,292,341,529,34,1709,0,508,-75,95,27998
262805,4,103,343,272,292,341,528,34,1709,0,509,-69,79,27996
262836,4,102,342,272,292,341,527,34,1709,1,511,-80,71,27998
262865,4,102,342,272,292,341,530,34,1709,0,511,-93,72,27999
262896,4,102,342,272,292,341,528,34,1709,0,509,-97,84,27996
262927,4,102,343,272,292,341,527,34,1709,0,508,-89,94,27995
262961,4,103,343,272,292,342,528,34,1709,0,511,-77,92,27996
262991,4,102,343,272,292,341,528,34,1709,0,511,-72,80,27997
263022,4,102,343,272,292,341,529,34,1709,1,511,-79,68,27998
263053,4,102,342,272,292,341,529,34,1709,1,508,-93,73,27999
263084,4,102,342,272,292,341,529,34,1709,0,508,-99,83,27996
263113,4,102,343,272,292,341,529,34,1709,0,508,-89,95,27997
263144,4,103,343,272,292,341,528,34,1709,0,511,-78,94,27995
263178,4,102,343,272,292,341,528,34,1709,0,509,-69,77,27996
263208,4,102,343,272,292,341,528,34,1709,1,511,-79,69,27999
263238,4,102,342,272,292,341,529,34,1709,0,511,-93,71,27996
263269,4,102,343,272,292,341,529,34,1709,0,511,-99,84,27996
263300,4,102,343,272,292,341,527,34,1709,0,509,-91,95,27996
263330,4,102,343,272,292,341,528,34,1709,0,511,-77,95,27998
263360,4,102,343,272,292,341,528,34,1709,0,509,-70,80,27997
263394,4,102,343,272,292,341,528,34,1709,1,511,-79,68,27997
263425,4,102,342,272,292,341,528,34,1709,1,508,-93,69,27997
263455,4,102,343,272,292,341,528,34,1709,0,508,-99,85,27998
263485,4,102,343,272,292,341,528,34,1709,0,508,-92,99,27995
263518,4,102,343,272,292,342,529,34,1709,0,508,-71,93,27993
263548,4,102,343,272,292,341,528,34,1709,0,511,-67,78,27996
263578,4,102,343,272,292,341,527,34,1709,0,509,-78,67,27996
263612,4,102,342,272,292,341,528,34,1709,1,508,-98,73,27997
263643,4,102,343,272,292,341,528,34,1709,0,510,-99,90,27996
263673,4,102,343,272,292,341,529,34,1709,0,509,-87,99,27996
263704,4,103,343,272,292,341,529,34,1709,0,508,-71,95,27997
263735,4,102,344,272,292,341,528,34,1709,0,508,-67,80,27995
263764,4,102,343,272,292,341,529,34,1709,0,508,-78,67,27995
263795,4,102,342,272,292,341,528,34,1709,0,511,-93,72,27996
263824,4,102,342,272,292,341,529,34,1709,0,508,-102,83,27993
263855,4,102,343,272,292,341,529,34,1709,0,510,-93,98,27995
263885,4,102,343,272,292,341,530,34,1709,0,510,-70,95,27995
263916,4,103,343,272,292,342,528,34,1709,0,509,-66,78,27995
263947,4,102,343,272,291,341,528,34,1709,1,509,-78,66,27994
263977,4,102,342,272,292,341,528,34,1709,1,508,-95,67,27995
264010,4,102,342,272,292,341,528,34,1709,0,510,-100,90,27995
264041,4,102,343,272,292,341,528,34,1709,0,510,-87,102,27996
264072,4,103,343,272,292,341,530,34,1709,1,508,-71,96,27995
264102,4,103,344,272,292,341,528,34,1709,0,508,-63,76,27997
264133,4,102,343,272,292,341,528,34,1709,0,508,-78,65,27994
264164,4,102,342,272,292,341,527,34,1709,1,509,-96,68,27994
264195,4,102,343,272,291,341,528,34,1709,0,507,-103,89,27995
264227,4,102,343,272,292,341,530,34,1709,0,510,-87,102,27996
264258,4,103,344,272,292,341,529,34,1709,0,510,-71,98,27995
264289,4,102,343,272,292,341,528,34,1709,0,510,-64,77,27995
264320,4,102,342,272,292,341,528,34,1709,1,507,-77,61,27995
264350,4,102,342,272,292,341,527,34,1709,0,508,-97,72,27995
264381,4,102,343,272,292,341,529,34,1709,0,507,-103,90,27995
264412,4,102,343,272,292,341,527,34,1709,0,498,-88,103,27993
264446,4,103,343,272,292,341,528,34,1709,0,508,-69,93,27996
264477,4,102,343,272,292,341,528,34,1709,0,507,-68,71,27994
264508,4,102,342,272,292,341,529,34,1709,0,510,-83,61,27996
264539,4,102,342,272,292,341,528,34,1709,0,509,-101,71,27996
264569,4,102,343,272,292,341,528,34,1709,1,507,-104,91,27994
264600,4,102,343,272,292,341,527,34,1709,1,508,-88,105,27994
264631,4,103,343,272,292,341,527,34,1709,0,497,-69,98,27994
264664,4,102,343,272,292,341,529,34,1709,1,507,-66,70,27995
264694,4,102,343,272,292,341,528,34,1709,0,508,-83,62,27995
264725,4,102,342,272,292,341,528,34,1709,0,507,-102,68,27995
264756,4,102,342,272,292,341,528,34,1709,1,510,-105,92,27994
264786,4,102,343,272,292,342,529,34,1709,0,509,-88,106,27995
264817,4,103,344,272,292,341,526,34,1709,1,541,-64,92,27995
